Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",042,"Engineering and Architectural Services","Kontzamanis Graumann Smith Macmillan Inc, Winnipeg, Manitoba",0,154716
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",042,"Engineering and Architectural Services","Public Works and Government Services, Gatineau, Quebec",0,6777728
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",042,"Engineering and Architectural Services","Service payments under $100,000 (196 payees)",0,1257448
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",042,"Engineering and Architectural Services",,8532716,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",045,"Health and Welfare Services","Service payments under $100,000 (31 payees)",0,95340
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",045,"Health and Welfare Services",,95340,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","ADGA Group Consultants Inc, Ottawa, Ontario",0,1799056
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Apption, Ottawa, Ontario",0,862865
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Bell Canada, Ottawa, Ontario",0,346506
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Cache Consulting, Ottawa, Ontario",0,3624851
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Canadian Food Inspection Agency, Ottawa, Ontario",0,500000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","CGI Information Systems & Management Consultants Inc, Montréal, Quebec",0,453430
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Cistel Technology Inc, Ottawa, Ontario",0,448108
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,512601
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Coretracks Inc, Ottawa, Ontario",0,625802
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Dalian Enterprises Inc, Ottawa, Ontario",0,560224
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Donna Cona Inc, Ottawa, Ontario",0,1494391
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Equasion Business Technologies Consulting Inc, Ottawa, Ontario",0,316651
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Excel ITR, Ottawa, Ontario",0,146003
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","FoxRed Consulting Inc, Manotick, Ontario",0,166631
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Fujitsu Consulting Inc, Ottawa, Ontario",0,355330
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Gartner Inc, Toronto, Ontario",0,255014
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Holonics Inc, Gatineau, Quebec",0,472899
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","I4C Consulting Inc, Kanata, Ontario",0,917509
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","IBM Canada Ltd, Toronto, Ontario",0,9633432
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Industry, Ottawa, Ontario",0,201418
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Interis Consulting Inc, Ottawa, Ontario",0,223433
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","IT/Net Ottawa Inc, Ottawa, Ontario",0,707636
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","KTL Group Inc, Ottawa, Ontario",0,177750
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Maplesoft Group, Ottawa, Ontario",0,249800
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Public Works and Government Services, Gatineau, Quebec",0,3246412
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Service payments under $100,000 (50 payees)",0,915952
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Shared Services Canada, Ottawa, Ontario",0,9929646
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Systematix Inc, Ottawa, Ontario",0,1954349
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Systemscope Inc, Ottawa, Ontario",0,320546
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","The Halifax Computer Consulting Group Inc, Ottawa, Ontario",0,911850
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Turtle Technologies Inc, Ottawa, Ontario",0,134461
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,1432829
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",047,"Informatics Services",,43897385,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,3717225
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",087,"Interpretation and Translation Services","Service payments under $100,000 (13 payees)",0,50457
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",087,"Interpretation and Translation Services",,3767682,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",041,"Legal Services","Justice, Ottawa, Ontario",0,3414255
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",041,"Legal Services","Moffat & Co, Ottawa, Ontario",0,142996
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",041,"Legal Services","Service payments under $100,000 (34 payees)",0,280655
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",041,"Legal Services",,3837906,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","altisHR, Ottawa, Ontario",0,279614
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","Ference & Company Consulting Ltd, Vancouver, British Columbia",0,305000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","Gartner Inc, Toronto, Ontario",0,109583
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","Goss Gilroy Inc, Ottawa, Ontario",0,128325
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","Morneau Shepell Ltd, Toronto, Ontario",0,212389
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting","Service payments under $100,000 (111 payees)",0,1554597
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",048,"Management Consulting",,2589508,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Canada Revenue Agency, Ottawa, Ontario",0,1528021
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Canadian Grain Commission, Ottawa, Ontario",0,241326
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Environment, Gatineau, Quebec",0,100918
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Health, Ottawa, Ontario",0,102240
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","National Research Council of Canada, Ottawa, Ontario",0,384272
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Public Works and Government Services, Gatineau, Quebec",0,2581116
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Rideau Recognition Solutions Inc, Montréal, Quebec",0,131657
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Service payments under $100,000 (1,139 payees)",0,2474778
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Simplex Industries Inc, Ottawa, Ontario",0,144897
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Statistics Canada, Ottawa, Ontario",0,6946214
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services","Transport, Ottawa, Ontario",0,567817
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",089,"Other Services",,15203256,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Calgary, Alberta",0,233151
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Montréal, Quebec",0,325457
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Ottawa, Ontario",0,1934022
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Québec, Quebec",0,154386
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Regina, Saskatchewan",0,137577
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Commissionaires, Vancouver, British Columbia",0,211884
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services","Service payments under $100,000 (47 payees)",0,515208
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",046,"Protection Services",,3511685,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Ag-Quest Inc, Minto, Manitoba",0,164854
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Cropseed Ltd, Auckland, New Zealand",0,254541
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Elmhirst Diagnostics & Research, Abbotsford, British Columbia",0,103272
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Génome Québec, Montréal, Quebec",0,442591
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Maxxam Analytics Inc, Mississauga, Ontario",0,260942
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Natural Resources Sciences and Engineering Research Council, Ottawa, Ontario",0,4572360
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Prairie Agricultural Machinery Institute, Humboldt, Saskatchewan",0,123874
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Service payments under $100,000 (453 payees)",0,4695391
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Southern Seed Technology Ltd, Christchurch, New Zealand",0,232550
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","Syndicat des producteurs de lapins du Québec, Longueuil, Quebec",0,135348
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","University of Alberta, Edmonton, Alberta",0,184800
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","University of Guelph, Guelph, Ontario",0,1090642
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services","University of Manitoba, Winnipeg, Manitoba",0,229219
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",043,"Scientific and Research Services",,12490384,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",082,"Special Fees and Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,175777
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",082,"Special Fees and Services","Service payments under $100,000 (741 payees)",0,662009
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",082,"Special Fees and Services",,837786,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",086,"Temporary Help Services","Confluence Consulting Inc, Ottawa, Ontario",0,158077
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",086,"Temporary Help Services","Service payments under $100,000 (12 payees)",0,156750
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",086,"Temporary Help Services",,314827,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","Académie de formation linguistique, Ottawa, Ontario",0,149328
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,127195
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","La Cité, Ottawa, Ontario",0,118894
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","Service payments under $100,000 (1,424 payees)",0,3344322
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","Université de Saint-Boniface, Winnipeg, Manitoba",0,113689
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services","University of Ottawa, Ottawa, Ontario",0,148147
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food",044,"Training and Educational Services",,4001575,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",040,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,428697
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",040,"Business Services","Service payments under $100,000 (49 payees)",0,134266
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",040,"Business Services",,562963,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",045,"Health and Welfare Services","Service payments under $100,000 (7 payees)",0,7752
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",045,"Health and Welfare Services",,7752,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",047,"Informatics Services","Agriculture and Agri-Food, Ottawa, Ontario",0,164227
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",047,"Informatics Services","Service payments under $100,000 (6 payees)",0,16044
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",047,"Informatics Services","Treasury Board Secretariat, Ottawa, Ontario",0,319893
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",047,"Informatics Services",,500164,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,311669
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",087,"Interpretation and Translation Services",,311669,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",041,"Legal Services","Justice, Ottawa, Ontario",0,202265
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",041,"Legal Services",,202265,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",048,"Management Consulting","Service payments under $100,000 (10 payees)",0,131101
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",048,"Management Consulting",,131101,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",089,"Other Services","Service payments under $100,000 (205 payees)",0,167610
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",089,"Other Services",,167610,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",046,"Protection Services","Service payments under $100,000 (11 payees)",0,21039
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",046,"Protection Services",,21039,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",043,"Scientific and Research Services","Ipsos Limited Partnership, Vancouver, British Columbia",0,131366
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",043,"Scientific and Research Services","Service payments under $100,000 (17 payees)",0,129608
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",043,"Scientific and Research Services",,260974,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",082,"Special Fees and Services","Service payments under $100,000 (56 payees)",0,174288
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",082,"Special Fees and Services",,174288,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",086,"Temporary Help Services","Service payments under $100,000 (1 payee)",0,15442
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",086,"Temporary Help Services",,15442,0
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",044,"Training and Educational Services","Service payments under $100,000 (36 payees)",0,450953
2016/2017,02,"Agriculture and Agri-Food",133,"Canadian Grain Commission",044,"Training and Educational Services",,450953,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","1302015 Ontario Ltd, Ottawa, Ontario",0,118520
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","National Capital Commission, Ottawa, Ontario",0,106195
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","Orbis Consulting Inc Ottawa, Ontario",0,163749
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","PRA Inc, Winnipeg, Manitoba",0,273096
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,332506
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,140674
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services","Service payments under $100,000 (151 payees)",0,817782
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",040,"Business Services",,1952522,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",042,"Engineering and Architectural Services","Public Works and Government Services, Gatineau, Quebec",0,110713
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",042,"Engineering and Architectural Services","Service payments under $100,000 (5 payees)",0,11569
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",042,"Engineering and Architectural Services",,122282,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",045,"Health and Welfare Services","Service payments under $100,000 (23 payees)",0,44364
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",045,"Health and Welfare Services",,44364,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","4165047 Canada Inc, Gatineau, Quebec",0,192904
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Agriculture and Agri-food, Ottawa, Ontario",0,201247
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Bell Canada, Toronto, Ontario",0,143239
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Cache Computer Consulting Corp, Ottawa, Ontario",0,167123
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Canada Science and Technology Museum, Ottawa, Ontario",0,150000
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Emerion, Ottawa, Ontario",0,1178661
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","FoxRed Consulting Inc, Manotick, Ontario",0,383025
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","IBISKA Telecom Inc, Ottawa, Ontario",0,179098
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Interis Consulting Inc, Ottawa, Ontario",0,594210
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","MSC Maplesoft Consulting Inc, Ottawa, Ontario",0,645916
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","National Research Council of Canada, Ottawa, Ontario",0,305000
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Public Works and Government Services, Gatineau, Quebec",0,412341
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Service payments under $100,000 (23 payees)",0,421960
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services","Shared Services Canada, Gatineau, Quebec",0,135759
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",047,"Informatics Services",,5110483,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,1258998
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",087,"Interpretation and Translation Services","Service payments under $100,000 (37 payees)",0,273421
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",087,"Interpretation and Translation Services","The Canada Council for the Arts, Ottawa, Ontario",0,500000
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",087,"Interpretation and Translation Services",,2032419,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",041,"Legal Services","Justice, Ottawa, Ontario",0,1961915
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",041,"Legal Services","Service payments under $100,000 (17 payees)",0,39961
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",041,"Legal Services",,2001876,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",048,"Management Consulting","IPSOS Limited Partnership, Vancouver, British Columbia",0,283816
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",048,"Management Consulting","Service payments under $100,000 (20 payees)",0,258023
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",048,"Management Consulting",,541839,0
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","1302015 Ontario Ltd, Ottawa, Ontario",0,204253
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","9137-5030 Quebec Inc, Montréal, Quebec",0,1448034
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Canadian Broadcasting Corporation, Toronto, Ontario",0,1530135
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Federation of Canadian Municipalities, Ottawa, Ontario",0,236098
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,153862
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Groupe Phaneuf, Longueuil, Quebec",0,557460
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Lafleur de la Capital Inc, Gatineau, Quebec",0,275533
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Meyknecht-Lischer Contractors Ltd, Carp, Ontario",0,192020
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Public Works and Government Services, Gatineau, Quebec",0,226717
2016/2017,04,"Canadian Heritage",135,"Canadian Heritage",089,"Other Services","Service payments under $100,000 (278 payees)",0,2293095
